Millis,DutyCycle,ADC,Voltage(V),Resistance(ohm),LUX
28856, 0.4, 120, 0.10V, 331333.31, 3.71
28906, 0.4, 119, 0.10V, 334201.69, 3.67
28957, 0.4, 119, 0.10V, 334201.69, 3.67
29007, 0.4, 136, 0.11V, 291176.47, 4.36
29058, 0.4, 120, 0.10V, 331333.31, 3.71
29109, 0.4, 120, 0.10V, 331333.31, 3.71
29159, 0.4, 119, 0.10V, 334201.69, 3.67
29210, 0.4, 120, 0.10V, 331333.31, 3.71
29260, 0.4, 120, 0.10V, 331333.31, 3.71
29311, 0.4, 120, 0.10V, 331333.31, 3.71
29361, 0.4, 120, 0.10V, 331333.31, 3.71
29412, 0.4, 120, 0.10V, 331333.31, 3.71
29463, 0.4, 133, 0.11V, 297969.94, 4.24
29513, 0.4, 118, 0.10V, 337118.66, 3.63
29564, 0.4, 121, 0.10V, 328512.41, 3.75
29614, 0.4, 120, 0.10V, 331333.31, 3.71
29665, 0.4, 119, 0.10V, 334201.69, 3.67
29715, 0.4, 121, 0.10V, 328512.41, 3.75
29766, 0.4, 120, 0.10V, 331333.31, 3.71
29817, 0.4, 120, 0.10V, 331333.31, 3.71
29867, 0.4, 120, 0.10V, 331333.31, 3.71
29918, 0.4, 120, 0.10V, 331333.31, 3.71
29968, 0.4, 120, 0.10V, 331333.31, 3.71
30019, 0.4, 117, 0.09V, 340085.44, 3.59
30069, 0.4, 120, 0.10V, 331333.31, 3.71
30120, 0.5, 120, 0.10V, 331333.31, 3.71
30171, 0.5, 124, 0.10V, 320322.59, 3.87
30221, 0.5, 129, 0.10V, 307519.41, 4.08
30272, 0.5, 132, 0.11V, 300303.03, 4.20
30322, 0.5, 136, 0.11V, 291176.47, 4.36
30373, 0.5, 134, 0.11V, 295671.66, 4.28
30423, 0.5, 138, 0.11V, 286811.59, 4.45
30474, 0.5, 140, 0.11V, 282571.44, 4.53
30525, 0.5, 154, 0.12V, 255974.03, 5.13
30575, 0.5, 140, 0.11V, 282571.44, 4.53
30626, 0.5, 141, 0.11V, 280496.47, 4.57
30676, 0.5, 142, 0.11V, 278450.69, 4.61
30727, 0.5, 142, 0.11V, 278450.69, 4.61
30778, 0.5, 142, 0.11V, 278450.69, 4.61
30828, 0.5, 141, 0.11V, 280496.47, 4.57
30879, 0.5, 142, 0.11V, 278450.69, 4.61
30929, 0.5, 142, 0.11V, 278450.69, 4.61
30980, 0.5, 142, 0.11V, 278450.69, 4.61
31030, 0.5, 143, 0.12V, 276433.56, 4.66
31081, 0.5, 138, 0.11V, 286811.59, 4.45
31132, 0.5, 142, 0.11V, 278450.69, 4.61
31182, 0.5, 142, 0.11V, 278450.69, 4.61
31233, 0.5, 143, 0.12V, 276433.56, 4.66
31283, 0.5, 143, 0.12V, 276433.56, 4.66
31334, 0.5, 143, 0.12V, 276433.56, 4.66
31384, 0.5, 144, 0.12V, 274444.44, 4.70
31435, 0.5, 144, 0.12V, 274444.44, 4.70
31486, 0.5, 142, 0.11V, 278450.69, 4.61
31536, 0.5, 143, 0.12V, 276433.56, 4.66
31587, 0.5, 142, 0.11V, 278450.69, 4.61
31637, 0.5, 143, 0.12V, 276433.56, 4.66
31688, 0.5, 158, 0.13V, 249240.52, 5.30
31739, 0.5, 143, 0.12V, 276433.56, 4.66
31789, 0.5, 144, 0.12V, 274444.44, 4.70
31840, 0.5, 142, 0.11V, 278450.69, 4.61
31890, 0.5, 156, 0.13V, 252564.11, 5.21
31941, 0.5, 123, 0.10V, 323008.12, 3.83
31992, 0.5, 144, 0.12V, 274444.44, 4.70
32042, 0.5, 143, 0.12V, 276433.56, 4.66
32093, 0.5, 142, 0.11V, 278450.69, 4.61
32143, 0.5, 144, 0.12V, 274444.44, 4.70
32194, 0.5, 144, 0.12V, 274444.44, 4.70
32245, 0.5, 144, 0.12V, 274444.44, 4.70
32295, 0.5, 144, 0.12V, 274444.44, 4.70
32346, 0.5, 144, 0.12V, 274444.44, 4.70
32396, 0.5, 143, 0.12V, 276433.56, 4.66
32447, 0.5, 144, 0.12V, 274444.44, 4.70
32497, 0.5, 144, 0.12V, 274444.44, 4.70
32548, 0.5, 145, 0.12V, 272482.75, 4.74
32599, 0.5, 144, 0.12V, 274444.44, 4.70
32649, 0.5, 145, 0.12V, 272482.75, 4.74
32700, 0.5, 144, 0.12V, 274444.44, 4.70
32750, 0.5, 145, 0.12V, 272482.75, 4.74
32801, 0.5, 145, 0.12V, 272482.75, 4.74
32851, 0.5, 145, 0.12V, 272482.75, 4.74
32902, 0.5, 145, 0.12V, 272482.75, 4.74
32953, 0.5, 144, 0.12V, 274444.44, 4.70
33003, 0.5, 144, 0.12V, 274444.44, 4.70
33054, 0.5, 144, 0.12V, 274444.44, 4.70
33104, 0.5, 143, 0.12V, 276433.56, 4.66
33155, 0.5, 145, 0.12V, 272482.75, 4.74
33205, 0.5, 144, 0.12V, 274444.44, 4.70
33256, 0.5, 145, 0.12V, 272482.75, 4.74
33306, 0.5, 144, 0.12V, 274444.44, 4.70
33357, 0.5, 144, 0.12V, 274444.44, 4.70
33408, 0.5, 144, 0.12V, 274444.44, 4.70
33458, 0.5, 144, 0.12V, 274444.44, 4.70
33509, 0.5, 145, 0.12V, 272482.75, 4.74
33559, 0.5, 145, 0.12V, 272482.75, 4.74
33610, 0.5, 145, 0.12V, 272482.75, 4.74
33660, 0.5, 145, 0.12V, 272482.75, 4.74
33711, 0.5, 145, 0.12V, 272482.75, 4.74
33762, 0.5, 144, 0.12V, 274444.44, 4.70
33812, 0.5, 145, 0.12V, 272482.75, 4.74
33863, 0.5, 145, 0.12V, 272482.75, 4.74
33913, 0.5, 137, 0.11V, 288978.09, 4.40
33964, 0.5, 145, 0.12V, 272482.75, 4.74
34015, 0.5, 145, 0.12V, 272482.75, 4.74
34065, 0.5, 145, 0.12V, 272482.75, 4.74
34116, 0.5, 145, 0.12V, 272482.75, 4.74
34166, 0.5, 145, 0.12V, 272482.75, 4.74
34217, 0.5, 145, 0.12V, 272482.75, 4.74
34267, 0.5, 145, 0.12V, 272482.75, 4.74
34318, 0.5, 145, 0.12V, 272482.75, 4.74
34369, 0.5, 145, 0.12V, 272482.75, 4.74
34419, 0.5, 145, 0.12V, 272482.75, 4.74
34470, 0.5, 147, 0.12V, 268639.44, 4.83
34520, 0.5, 145, 0.12V, 272482.75, 4.74
34571, 0.5, 144, 0.12V, 274444.44, 4.70
34621, 0.5, 145, 0.12V, 272482.75, 4.74
34672, 0.5, 154, 0.12V, 255974.03, 5.13
34723, 0.5, 145, 0.12V, 272482.75, 4.74
34773, 0.5, 145, 0.12V, 272482.75, 4.74
34824, 0.5, 145, 0.12V, 272482.75, 4.74
34874, 0.5, 145, 0.12V, 272482.75, 4.74
34925, 0.5, 145, 0.12V, 272482.75, 4.74
34975, 0.5, 145, 0.12V, 272482.75, 4.74
35026, 0.5, 145, 0.12V, 272482.75, 4.74
35077, 0.5, 145, 0.12V, 272482.75, 4.74
35127, 0.5, 144, 0.12V, 274444.44, 4.70
35178, 0.5, 145, 0.12V, 272482.75, 4.74
35228, 0.5, 160, 0.13V, 246000.00, 5.39
35279, 0.5, 144, 0.12V, 274444.44, 4.70
35329, 0.5, 145, 0.12V, 272482.75, 4.74
35380, 0.5, 145, 0.12V, 272482.75, 4.74
35431, 0.5, 146, 0.12V, 270547.94, 4.78
35481, 0.5, 137, 0.11V, 288978.09, 4.40
35532, 0.5, 145, 0.12V, 272482.75, 4.74
35582, 0.5, 145, 0.12V, 272482.75, 4.74
35633, 0.5, 145, 0.12V, 272482.75, 4.74
35684, 0.5, 145, 0.12V, 272482.75, 4.74
35734, 0.5, 145, 0.12V, 272482.75, 4.74
35785, 0.5, 145, 0.12V, 272482.75, 4.74
35835, 0.5, 146, 0.12V, 270547.94, 4.78
35886, 0.5, 145, 0.12V, 272482.75, 4.74
35936, 0.5, 145, 0.12V, 272482.75, 4.74
35987, 0.5, 144, 0.12V, 274444.44, 4.70
36038, 0.5, 146, 0.12V, 270547.94, 4.78
36088, 0.5, 145, 0.12V, 272482.75, 4.74
36139, 0.6, 145, 0.12V, 272482.75, 4.74
36189, 0.6, 150, 0.12V, 263066.66, 4.95
36240, 0.6, 155, 0.12V, 254258.06, 5.17
36290, 0.6, 158, 0.13V, 249240.52, 5.30
36341, 0.6, 160, 0.13V, 246000.00, 5.39
36392, 0.6, 163, 0.13V, 241288.36, 5.52
36442, 0.6, 165, 0.13V, 238242.42, 5.61
36493, 0.6, 163, 0.13V, 241288.36, 5.52
36543, 0.6, 165, 0.13V, 238242.42, 5.61
36594, 0.6, 165, 0.13V, 238242.42, 5.61
36645, 0.6, 166, 0.13V, 236747.00, 5.65
36695, 0.6, 166, 0.13V, 236747.00, 5.65
36746, 0.6, 167, 0.13V, 235269.47, 5.70
36796, 0.6, 168, 0.14V, 233809.53, 5.74
36847, 0.6, 167, 0.13V, 235269.47, 5.70
36898, 0.6, 166, 0.13V, 236747.00, 5.65
36948, 0.6, 168, 0.14V, 233809.53, 5.74
36999, 0.6, 160, 0.13V, 246000.00, 5.39
37049, 0.6, 169, 0.14V, 232366.84, 5.78
37100, 0.6, 169, 0.14V, 232366.84, 5.78
37150, 0.6, 169, 0.14V, 232366.84, 5.78
37201, 0.6, 158, 0.13V, 249240.52, 5.30
37252, 0.6, 169, 0.14V, 232366.84, 5.78
37302, 0.6, 168, 0.14V, 233809.53, 5.74
37353, 0.6, 168, 0.14V, 233809.53, 5.74
37403, 0.6, 169, 0.14V, 232366.84, 5.78
37454, 0.6, 169, 0.14V, 232366.84, 5.78
37504, 0.6, 168, 0.14V, 233809.53, 5.74
37555, 0.6, 168, 0.14V, 233809.53, 5.74
37606, 0.6, 168, 0.14V, 233809.53, 5.74
37656, 0.6, 168, 0.14V, 233809.53, 5.74
37707, 0.6, 169, 0.14V, 232366.84, 5.78
37757, 0.6, 160, 0.13V, 246000.00, 5.39
37808, 0.6, 168, 0.14V, 233809.53, 5.74
37859, 0.6, 168, 0.14V, 233809.53, 5.74
37909, 0.6, 168, 0.14V, 233809.53, 5.74
37960, 0.6, 168, 0.14V, 233809.53, 5.74
38010, 0.6, 169, 0.14V, 232366.84, 5.78
38061, 0.6, 168, 0.14V, 233809.53, 5.74
38111, 0.6, 168, 0.14V, 233809.53, 5.74
38162, 0.6, 182, 0.15V, 215054.95, 6.37
38213, 0.6, 169, 0.14V, 232366.84, 5.78
38263, 0.6, 161, 0.13V, 244409.94, 5.43
38314, 0.6, 168, 0.14V, 233809.53, 5.74
38364, 0.6, 168, 0.14V, 233809.53, 5.74
38415, 0.6, 169, 0.14V, 232366.84, 5.78
38466, 0.6, 169, 0.14V, 232366.84, 5.78
38516, 0.6, 169, 0.14V, 232366.84, 5.78
38567, 0.6, 169, 0.14V, 232366.84, 5.78
38617, 0.6, 169, 0.14V, 232366.84, 5.78
38668, 0.6, 163, 0.13V, 241288.36, 5.52
38718, 0.6, 169, 0.14V, 232366.84, 5.78
38769, 0.6, 168, 0.14V, 233809.53, 5.74
38820, 0.6, 169, 0.14V, 232366.84, 5.78
38870, 0.6, 170, 0.14V, 230941.19, 5.83
38921, 0.6, 170, 0.14V, 230941.19, 5.83
38971, 0.6, 164, 0.13V, 239756.09, 5.56
39022, 0.6, 166, 0.13V, 236747.00, 5.65
39073, 0.6, 168, 0.14V, 233809.53, 5.74
39123, 0.6, 154, 0.12V, 255974.03, 5.13
39174, 0.6, 169, 0.14V, 232366.84, 5.78
39224, 0.6, 165, 0.13V, 238242.42, 5.61
39275, 0.6, 169, 0.14V, 232366.84, 5.78
39325, 0.6, 169, 0.14V, 232366.84, 5.78
39376, 0.6, 169, 0.14V, 232366.84, 5.78
39427, 0.6, 169, 0.14V, 232366.84, 5.78
39477, 0.6, 168, 0.14V, 233809.53, 5.74
39528, 0.6, 164, 0.13V, 239756.09, 5.56
39578, 0.6, 169, 0.14V, 232366.84, 5.78
39629, 0.6, 168, 0.14V, 233809.53, 5.74
39680, 0.6, 169, 0.14V, 232366.84, 5.78
39730, 0.6, 169, 0.14V, 232366.84, 5.78
39781, 0.6, 158, 0.13V, 249240.52, 5.30
39831, 0.6, 169, 0.14V, 232366.84, 5.78
39882, 0.6, 169, 0.14V, 232366.84, 5.78
39932, 0.6, 169, 0.14V, 232366.84, 5.78
39983, 0.6, 169, 0.14V, 232366.84, 5.78
40034, 0.6, 169, 0.14V, 232366.84, 5.78
40084, 0.6, 169, 0.14V, 232366.84, 5.78
40135, 0.6, 184, 0.15V, 212608.69, 6.46
40185, 0.6, 169, 0.14V, 232366.84, 5.78
40236, 0.6, 169, 0.14V, 232366.84, 5.78
40287, 0.6, 170, 0.14V, 230941.19, 5.83
40337, 0.6, 170, 0.14V, 230941.19, 5.83
40388, 0.6, 169, 0.14V, 232366.84, 5.78
40438, 0.6, 169, 0.14V, 232366.84, 5.78
40489, 0.6, 169, 0.14V, 232366.84, 5.78
40540, 0.6, 169, 0.14V, 232366.84, 5.78
40590, 0.6, 169, 0.14V, 232366.84, 5.78
40641, 0.6, 170, 0.14V, 230941.19, 5.83
40691, 0.6, 170, 0.14V, 230941.19, 5.83
40742, 0.6, 169, 0.14V, 232366.84, 5.78
40792, 0.6, 169, 0.14V, 232366.84, 5.78
40843, 0.6, 169, 0.14V, 232366.84, 5.78
40894, 0.6, 170, 0.14V, 230941.19, 5.83
40944, 0.6, 169, 0.14V, 232366.84, 5.78
40995, 0.6, 169, 0.14V, 232366.84, 5.78
41045, 0.6, 170, 0.14V, 230941.19, 5.83
41096, 0.6, 168, 0.14V, 233809.53, 5.74
41147, 0.6, 169, 0.14V, 232366.84, 5.78
41197, 0.6, 169, 0.14V, 232366.84, 5.78
41248, 0.6, 162, 0.13V, 242839.52, 5.47
41298, 0.6, 164, 0.13V, 239756.09, 5.56
41349, 0.6, 169, 0.14V, 232366.84, 5.78
41399, 0.6, 170, 0.14V, 230941.19, 5.83
41450, 0.6, 169, 0.14V, 232366.84, 5.78
41501, 0.6, 169, 0.14V, 232366.84, 5.78
41551, 0.6, 170, 0.14V, 230941.19, 5.83
41602, 0.6, 149, 0.12V, 264899.34, 4.91
41652, 0.6, 170, 0.14V, 230941.19, 5.83
41703, 0.6, 170, 0.14V, 230941.19, 5.83
41754, 0.6, 169, 0.14V, 232366.84, 5.78
41804, 0.6, 169, 0.14V, 232366.84, 5.78
41855, 0.6, 170, 0.14V, 230941.19, 5.83
41905, 0.6, 165, 0.13V, 238242.42, 5.61
41956, 0.6, 170, 0.14V, 230941.19, 5.83
42006, 0.6, 170, 0.14V, 230941.19, 5.83
42057, 0.6, 170, 0.14V, 230941.19, 5.83
42108, 0.6, 170, 0.14V, 230941.19, 5.83
42158, 0.7, 182, 0.15V, 215054.95, 6.37
42209, 0.7, 173, 0.14V, 226763.02, 5.96
42259, 0.7, 195, 0.16V, 200051.27, 6.98
42310, 0.7, 184, 0.15V, 212608.69, 6.46
42360, 0.7, 184, 0.15V, 212608.69, 6.46
42411, 0.7, 187, 0.15V, 209037.44, 6.60
42462, 0.7, 193, 0.16V, 202228.00, 6.88
42512, 0.7, 188, 0.15V, 207872.36, 6.65
42563, 0.7, 191, 0.15V, 204450.27, 6.79
42613, 0.7, 190, 0.15V, 205578.94, 6.74
42664, 0.7, 189, 0.15V, 206719.56, 6.70
42715, 0.7, 190, 0.15V, 205578.94, 6.74
42765, 0.7, 191, 0.15V, 204450.27, 6.79
42816, 0.7, 99, 0.08V, 403737.38, 2.90
42866, 0.7, 193, 0.16V, 202228.00, 6.88
42917, 0.7, 172, 0.14V, 228139.53, 5.92
42968, 0.7, 192, 0.15V, 203333.34, 6.84
43018, 0.7, 192, 0.15V, 203333.34, 6.84
43069, 0.7, 192, 0.15V, 203333.34, 6.84
43119, 0.7, 190, 0.15V, 205578.94, 6.74
43170, 0.7, 191, 0.15V, 204450.27, 6.79
43221, 0.7, 192, 0.15V, 203333.34, 6.84
43271, 0.7, 192, 0.15V, 203333.34, 6.84
43322, 0.7, 193, 0.16V, 202228.00, 6.88
43372, 0.7, 192, 0.15V, 203333.34, 6.84
43423, 0.7, 192, 0.15V, 203333.34, 6.84
43473, 0.7, 192, 0.15V, 203333.34, 6.84
43524, 0.7, 193, 0.16V, 202228.00, 6.88
43575, 0.7, 193, 0.16V, 202228.00, 6.88
43625, 0.7, 192, 0.15V, 203333.34, 6.84
43676, 0.7, 193, 0.16V, 202228.00, 6.88
43726, 0.7, 170, 0.14V, 230941.19, 5.83
43777, 0.7, 179, 0.14V, 218826.81, 6.24
43828, 0.7, 193, 0.16V, 202228.00, 6.88
43878, 0.7, 193, 0.16V, 202228.00, 6.88
43929, 0.7, 192, 0.15V, 203333.34, 6.84
43979, 0.7, 172, 0.14V, 228139.53, 5.92
44030, 0.7, 192, 0.15V, 203333.34, 6.84
44081, 0.7, 192, 0.15V, 203333.34, 6.84
44131, 0.7, 192, 0.15V, 203333.34, 6.84
44182, 0.7, 193, 0.16V, 202228.00, 6.88
44232, 0.7, 192, 0.15V, 203333.34, 6.84
44283, 0.7, 190, 0.15V, 205578.94, 6.74
44333, 0.7, 193, 0.16V, 202228.00, 6.88
44384, 0.7, 193, 0.16V, 202228.00, 6.88
44435, 0.7, 193, 0.16V, 202228.00, 6.88
44485, 0.7, 193, 0.16V, 202228.00, 6.88
44536, 0.7, 193, 0.16V, 202228.00, 6.88
44586, 0.7, 192, 0.15V, 203333.34, 6.84
44637, 0.7, 189, 0.15V, 206719.56, 6.70
44688, 0.7, 193, 0.16V, 202228.00, 6.88
44738, 0.7, 213, 0.17V, 182300.47, 7.83
44789, 0.7, 193, 0.16V, 202228.00, 6.88
44839, 0.7, 185, 0.15V, 211405.41, 6.51
44890, 0.7, 193, 0.16V, 202228.00, 6.88
44940, 0.7, 193, 0.16V, 202228.00, 6.88
44991, 0.7, 193, 0.16V, 202228.00, 6.88
45042, 0.7, 193, 0.16V, 202228.00, 6.88
45092, 0.7, 189, 0.15V, 206719.56, 6.70
45143, 0.7, 193, 0.16V, 202228.00, 6.88
45193, 0.7, 193, 0.16V, 202228.00, 6.88
45244, 0.7, 193, 0.16V, 202228.00, 6.88
45295, 0.7, 193, 0.16V, 202228.00, 6.88
45345, 0.7, 193, 0.16V, 202228.00, 6.88
45396, 0.7, 193, 0.16V, 202228.00, 6.88
45446, 0.7, 194, 0.16V, 201134.02, 6.93
45497, 0.7, 193, 0.16V, 202228.00, 6.88
45547, 0.7, 192, 0.15V, 203333.34, 6.84
45598, 0.7, 193, 0.16V, 202228.00, 6.88
45649, 0.7, 193, 0.16V, 202228.00, 6.88
45699, 0.7, 193, 0.16V, 202228.00, 6.88
45750, 0.7, 193, 0.16V, 202228.00, 6.88
45800, 0.7, 193, 0.16V, 202228.00, 6.88
45851, 0.7, 193, 0.16V, 202228.00, 6.88
45902, 0.7, 193, 0.16V, 202228.00, 6.88
45952, 0.7, 194, 0.16V, 201134.02, 6.93
46003, 0.7, 193, 0.16V, 202228.00, 6.88
46053, 0.7, 193, 0.16V, 202228.00, 6.88
46104, 0.7, 193, 0.16V, 202228.00, 6.88
46154, 0.7, 186, 0.15V, 210215.05, 6.56
46205, 0.7, 194, 0.16V, 201134.02, 6.93
46256, 0.7, 226, 0.18V, 171238.94, 8.47
46306, 0.7, 193, 0.16V, 202228.00, 6.88
46357, 0.7, 193, 0.16V, 202228.00, 6.88
46407, 0.7, 204, 0.16V, 190784.30, 7.40
46458, 0.7, 194, 0.16V, 201134.02, 6.93
46509, 0.7, 193, 0.16V, 202228.00, 6.88
46559, 0.7, 194, 0.16V, 201134.02, 6.93
46610, 0.7, 196, 0.16V, 198979.59, 7.02
46660, 0.7, 194, 0.16V, 201134.02, 6.93
46711, 0.7, 194, 0.16V, 201134.02, 6.93
46761, 0.7, 194, 0.16V, 201134.02, 6.93
46812, 0.7, 194, 0.16V, 201134.02, 6.93
46863, 0.7, 194, 0.16V, 201134.02, 6.93
46913, 0.7, 194, 0.16V, 201134.02, 6.93
46964, 0.7, 186, 0.15V, 210215.05, 6.56
47014, 0.7, 193, 0.16V, 202228.00, 6.88
47065, 0.7, 192, 0.15V, 203333.34, 6.84
47115, 0.7, 194, 0.16V, 201134.02, 6.93
47166, 0.7, 194, 0.16V, 201134.02, 6.93
47217, 0.7, 194, 0.16V, 201134.02, 6.93
47267, 0.7, 193, 0.16V, 202228.00, 6.88
47318, 0.7, 193, 0.16V, 202228.00, 6.88
47368, 0.7, 194, 0.16V, 201134.02, 6.93
47419, 0.7, 189, 0.15V, 206719.56, 6.70
47470, 0.7, 194, 0.16V, 201134.02, 6.93
47520, 0.7, 193, 0.16V, 202228.00, 6.88
47571, 0.7, 194, 0.16V, 201134.02, 6.93
47621, 0.7, 193, 0.16V, 202228.00, 6.88
47672, 0.7, 193, 0.16V, 202228.00, 6.88
47722, 0.7, 193, 0.16V, 202228.00, 6.88
47773, 0.7, 194, 0.16V, 201134.02, 6.93
47824, 0.7, 194, 0.16V, 201134.02, 6.93
47874, 0.7, 208, 0.17V, 186923.08, 7.59
47925, 0.7, 193, 0.16V, 202228.00, 6.88
47975, 0.7, 193, 0.16V, 202228.00, 6.88
48026, 0.7, 194, 0.16V, 201134.02, 6.93
48077, 0.7, 186, 0.15V, 210215.05, 6.56
48127, 0.7, 193, 0.16V, 202228.00, 6.88
48178, 0.8, 186, 0.15V, 210215.05, 6.56
48228, 0.8, 198, 0.16V, 196868.69, 7.12
48279, 0.8, 204, 0.16V, 190784.30, 7.40
48330, 0.8, 208, 0.17V, 186923.08, 7.59
48380, 0.8, 220, 0.18V, 176181.81, 8.18
48431, 0.8, 193, 0.16V, 202228.00, 6.88
48481, 0.8, 213, 0.17V, 182300.47, 7.83
48532, 0.8, 214, 0.17V, 181401.86, 7.88
48582, 0.8, 210, 0.17V, 185047.61, 7.69
48633, 0.8, 214, 0.17V, 181401.86, 7.88
48684, 0.8, 214, 0.17V, 181401.86, 7.88
48734, 0.8, 222, 0.18V, 174504.52, 8.27
48785, 0.8, 216, 0.17V, 179629.62, 7.98
48836, 0.8, 216, 0.17V, 179629.62, 7.98
48886, 0.8, 216, 0.17V, 179629.62, 7.98
48937, 0.8, 217, 0.17V, 178755.77, 8.03
48988, 0.8, 216, 0.17V, 179629.62, 7.98
49038, 0.8, 217, 0.17V, 178755.77, 8.03
49089, 0.8, 216, 0.17V, 179629.62, 7.98
49140, 0.8, 216, 0.17V, 179629.62, 7.98
49190, 0.8, 215, 0.17V, 180511.62, 7.93
49241, 0.8, 216, 0.17V, 179629.62, 7.98
49292, 0.8, 216, 0.17V, 179629.62, 7.98
49343, 0.8, 216, 0.17V, 179629.62, 7.98
49393, 0.8, 216, 0.17V, 179629.62, 7.98
49444, 0.8, 217, 0.17V, 178755.77, 8.03
49495, 0.8, 217, 0.17V, 178755.77, 8.03
49545, 0.8, 201, 0.16V, 193781.09, 7.26
49596, 0.8, 217, 0.17V, 178755.77, 8.03
49647, 0.8, 216, 0.17V, 179629.62, 7.98
49697, 0.8, 217, 0.17V, 178755.77, 8.03
49748, 0.8, 216, 0.17V, 179629.62, 7.98
49799, 0.8, 211, 0.17V, 184123.23, 7.74
49849, 0.8, 216, 0.17V, 179629.62, 7.98
49900, 0.8, 216, 0.17V, 179629.62, 7.98
49951, 0.8, 216, 0.17V, 179629.62, 7.98
50001, 0.8, 208, 0.17V, 186923.08, 7.59
50052, 0.8, 217, 0.17V, 178755.77, 8.03
50103, 0.8, 217, 0.17V, 178755.77, 8.03
50153, 0.8, 217, 0.17V, 178755.77, 8.03
50204, 0.8, 214, 0.17V, 181401.86, 7.88
50254, 0.8, 217, 0.17V, 178755.77, 8.03
50305, 0.8, 216, 0.17V, 179629.62, 7.98
50356, 0.8, 217, 0.17V, 178755.77, 8.03
50406, 0.8, 216, 0.17V, 179629.62, 7.98
50457, 0.8, 217, 0.17V, 178755.77, 8.03
50508, 0.8, 216, 0.17V, 179629.62, 7.98
50558, 0.8, 216, 0.17V, 179629.62, 7.98
50609, 0.8, 213, 0.17V, 182300.47, 7.83
50660, 0.8, 210, 0.17V, 185047.61, 7.69
50710, 0.8, 217, 0.17V, 178755.77, 8.03
50761, 0.8, 217, 0.17V, 178755.77, 8.03
50812, 0.8, 217, 0.17V, 178755.77, 8.03
50862, 0.8, 217, 0.17V, 178755.77, 8.03
50913, 0.8, 217, 0.17V, 178755.77, 8.03
50963, 0.8, 217, 0.17V, 178755.77, 8.03
51014, 0.8, 214, 0.17V, 181401.86, 7.88
51064, 0.8, 217, 0.17V, 178755.77, 8.03
51115, 0.8, 217, 0.17V, 178755.77, 8.03
51166, 0.8, 228, 0.18V, 169649.12, 8.57
51216, 0.8, 216, 0.17V, 179629.62, 7.98
51267, 0.8, 216, 0.17V, 179629.62, 7.98
51318, 0.8, 216, 0.17V, 179629.62, 7.98
51369, 0.8, 217, 0.17V, 178755.77, 8.03
51419, 0.8, 216, 0.17V, 179629.62, 7.98
51470, 0.8, 217, 0.17V, 178755.77, 8.03
51521, 0.8, 217, 0.17V, 178755.77, 8.03
51571, 0.8, 217, 0.17V, 178755.77, 8.03
51622, 0.8, 217, 0.17V, 178755.77, 8.03
51672, 0.8, 217, 0.17V, 178755.77, 8.03
51723, 0.8, 216, 0.17V, 179629.62, 7.98
51774, 0.8, 217, 0.17V, 178755.77, 8.03
51824, 0.8, 217, 0.17V, 178755.77, 8.03
51875, 0.8, 217, 0.17V, 178755.77, 8.03
51925, 0.8, 217, 0.17V, 178755.77, 8.03
51976, 0.8, 218, 0.18V, 177889.92, 8.08
52027, 0.8, 217, 0.17V, 178755.77, 8.03
52077, 0.8, 197, 0.16V, 197918.78, 7.07
52128, 0.8, 217, 0.17V, 178755.77, 8.03
52178, 0.8, 216, 0.17V, 179629.62, 7.98
52229, 0.8, 216, 0.17V, 179629.62, 7.98
52280, 0.8, 218, 0.18V, 177889.92, 8.08
52330, 0.8, 219, 0.18V, 177031.95, 8.13
52381, 0.8, 217, 0.17V, 178755.77, 8.03
52432, 0.8, 217, 0.17V, 178755.77, 8.03
52482, 0.8, 217, 0.17V, 178755.77, 8.03
52533, 0.8, 218, 0.18V, 177889.92, 8.08
52583, 0.8, 198, 0.16V, 196868.69, 7.12
52634, 0.8, 217, 0.17V, 178755.77, 8.03
52684, 0.8, 216, 0.17V, 179629.62, 7.98
52735, 0.8, 217, 0.17V, 178755.77, 8.03
52786, 0.8, 218, 0.18V, 177889.92, 8.08
52836, 0.8, 217, 0.17V, 178755.77, 8.03
52887, 0.8, 230, 0.19V, 168086.95, 8.67
52937, 0.8, 217, 0.17V, 178755.77, 8.03
52988, 0.8, 217, 0.17V, 178755.77, 8.03
53039, 0.8, 218, 0.18V, 177889.92, 8.08
53089, 0.8, 217, 0.17V, 178755.77, 8.03
53140, 0.8, 235, 0.19V, 164297.86, 8.92
53190, 0.8, 216, 0.17V, 179629.62, 7.98
53241, 0.8, 218, 0.18V, 177889.92, 8.08
53292, 0.8, 197, 0.16V, 197918.78, 7.07
53342, 0.8, 217, 0.17V, 178755.77, 8.03
53393, 0.8, 217, 0.17V, 178755.77, 8.03
53444, 0.8, 232, 0.19V, 166551.72, 8.77
53494, 0.8, 217, 0.17V, 178755.77, 8.03
53545, 0.8, 230, 0.19V, 168086.95, 8.67
53595, 0.8, 210, 0.17V, 185047.61, 7.69
53646, 0.8, 218, 0.18V, 177889.92, 8.08
53696, 0.8, 213, 0.17V, 182300.47, 7.83
53747, 0.8, 217, 0.17V, 178755.77, 8.03
53798, 0.8, 217, 0.17V, 178755.77, 8.03
53848, 0.8, 217, 0.17V, 178755.77, 8.03
53899, 0.8, 217, 0.17V, 178755.77, 8.03
53949, 0.8, 216, 0.17V, 179629.62, 7.98
54000, 0.8, 218, 0.18V, 177889.92, 8.08
